%n density lambda lse TP FP 
%n density lambda lse TP FP 
50 0.0614 1000 1.005742 0 0
50 0.0614 1000 0.9952902 0 0
50 0.0614 1000 1.018272 0 0
50 0.0614 1000 1.025683 0 0
50 0.0614 1000 1.011324 0 0
50 0.0612 1000 1.036267 0 0
50 0.0612 1000 1.026047 0 0
50 0.0612 1000 1.018141 0 0
50 0.0612 1000 1.030372 0 0
50 0.0612 1000 1.011877 0 0
50 0.0616 1000 1.012016 0 0
50 0.0616 1000 1.032601 0 0
50 0.0616 1000 1.033433 0 0
50 0.0616 1000 1.008494 0 0
50 0.0616 1000 1.026824 0 0
50 0.0614 1000 1.032368 0 0
50 0.0614 1000 1.014879 0 0
50 0.0614 1000 1.050324 0 0
50 0.0614 1000 0.9943229 0 0
50 0.0614 1000 1.018272 0 0
50 0.0618 1000 1.011013 0 0
50 0.0618 1000 1.023098 0 0
50 0.0618 1000 1.006662 0 0
50 0.0618 1000 0.9942422 0 0
50 0.0618 1000 1.008115 0 0
%n density lambda lse TP FP 
50 0.2188 1000 1.073351 0 0
50 0.2188 1000 1.072468 0 0
50 0.2188 1000 1.04725 0 0
50 0.2188 1000 1.049642 0 0
50 0.2188 1000 1.050723 0 0
50 0.2196 1000 1.075254 0 0
50 0.2196 1000 1.046322 0 0
50 0.2196 1000 1.033698 0 0
50 0.2196 1000 1.085114 0 0
50 0.2196 1000 1.063714 0 0
50 0.219 1000 1.058879 0 0
50 0.219 1000 1.091740 0 0
50 0.219 1000 1.051577 0 0
50 0.219 1000 1.051653 0 0
50 0.219 1000 1.089165 0 0
50 0.2182 1000 1.057864 0 0
50 0.2182 1000 1.036028 0 0
50 0.2182 1000 1.060645 0 0
50 0.2182 1000 1.065688 0 0
50 0.2182 1000 1.070083 0 0
50 0.2194 1000 1.083444 0 0
50 0.2194 1000 1.077811 0 0
50 0.2194 1000 1.092764 0 0
50 0.2194 1000 1.061865 0 0
50 0.2194 1000 1.060504 0 0
%n density lambda lse TP FP 
50 0.3138 1000 1.087025 0 0
50 0.3138 1000 1.069605 0 0
50 0.3138 1000 1.081346 0 0
50 0.3138 1000 1.099139 0 0
50 0.3138 1000 1.102772 0 0
50 0.3146 1000 1.081163 0 0
50 0.3146 1000 1.072935 0 0
50 0.3146 1000 1.082164 0 0
50 0.3146 1000 1.061123 0 0
50 0.3146 1000 1.076590 0 0
50 0.3138 1000 1.108569 0 0
50 0.3138 1000 1.073934 0 0
50 0.3138 1000 1.091109 0 0
50 0.3138 1000 1.082995 0 0
50 0.3138 1000 1.061547 0 0
50 0.3128 1000 1.064172 0 0
50 0.3128 1000 1.086893 0 0
50 0.3128 1000 1.057224 0 0
50 0.3128 1000 1.076455 0 0
50 0.3128 1000 1.085869 0 0
50 0.3138 1000 1.096645 0 0
50 0.3138 1000 1.070811 0 0
50 0.3138 1000 1.059839 0 0
50 0.3138 1000 1.065207 0 0
50 0.3138 1000 1.046856 0 0
%n density lambda lse TP FP 
500 0.0614 1000 1.049989 0 0
500 0.0614 1000 1.025120 0 0
500 0.0614 1000 1.018232 0 0
500 0.0614 1000 1.031079 0 0
500 0.0614 1000 1.022689 0 0
500 0.0612 1000 1.030184 0 0
500 0.0612 1000 1.012562 0 0
500 0.0612 1000 1.002903 0 0
500 0.0612 1000 1.024125 0 0
500 0.0612 1000 1.025018 0 0
500 0.0616 1000 1.031324 0 0
500 0.0616 1000 1.051666 0 0
500 0.0616 1000 1.027327 0 0
500 0.0616 1000 1.00592 0 0
500 0.0616 1000 1.027870 0 0
500 0.0614 1000 0.998021 0 0
500 0.0614 1000 1.019036 0 0
500 0.0614 1000 1.003466 0 0
500 0.0614 1000 1.031602 0 0
500 0.0614 1000 1.024967 0 0
500 0.0618 1000 1.017964 0 0
500 0.0618 1000 1.009179 0 0
500 0.0618 1000 1.028673 0 0
500 0.0618 1000 1.047427 0 0
500 0.0618 1000 1.02091 0 0
%n density lambda lse TP FP 
500 0.2188 1000 1.071133 0 0
500 0.2188 1000 1.060172 0 0
500 0.2188 1000 1.065688 0 0
500 0.2188 1000 1.051862 0 0
500 0.2188 1000 1.052964 0 0
500 0.2196 1000 1.056085 0 0
500 0.2196 1000 1.047376 0 0
500 0.2196 1000 1.055105 0 0
500 0.2196 1000 1.086695 0 0
500 0.2196 1000 1.054766 0 0
500 0.219 1000 1.067508 0 0
500 0.219 1000 1.058866 0 0
500 0.219 1000 1.061723 0 0
500 0.219 1000 1.063985 0 0
500 0.219 1000 1.060844 0 0
500 0.2182 1000 1.088917 0 0
500 0.2182 1000 1.062192 0 0
500 0.2182 1000 1.073668 0 0
500 0.2182 1000 1.086407 0 0
500 0.2182 1000 1.040273 0 0
500 0.2194 1000 1.057802 0 0
500 0.2194 1000 1.063457 0 0
500 0.2194 1000 1.090900 0 0
500 0.2194 1000 1.040726 0 0
500 0.2194 1000 1.064576 0 0
%n density lambda lse TP FP 
500 0.3138 1000 1.052948 0 0
500 0.3138 1000 1.100736 0 0
500 0.3138 1000 1.085357 0 0
500 0.3138 1000 1.102214 0 0
500 0.3138 1000 1.048236 0 0
500 0.3146 1000 1.077712 0 0
500 0.3146 1000 1.102367 0 0
500 0.3146 1000 1.089071 0 0
500 0.3146 1000 1.099776 0 0
500 0.3146 1000 1.074594 0 0
500 0.3138 1000 1.091959 0 0
500 0.3138 1000 1.071452 0 0
500 0.3138 1000 1.072303 0 0
500 0.3138 1000 1.074576 0 0
500 0.3138 1000 1.071855 0 0
500 0.3128 1000 1.061656 0 0
500 0.3128 1000 1.088810 0 0
500 0.3128 1000 1.082655 0 0
500 0.3128 1000 1.080841 0 0
500 0.3128 1000 1.058395 0 0
500 0.3138 1000 1.082286 0 0
500 0.3138 1000 1.074413 0 0
500 0.3138 1000 1.062127 0 0
500 0.3138 1000 1.063866 0 0
500 0.3138 1000 1.080485 0 0
%n density lambda lse TP FP 
1000 0.0614 1000 1.023890 0 0
1000 0.0614 1000 1.009885 0 0
1000 0.0614 1000 1.046141 0 0
1000 0.0614 1000 1.006385 0 0
1000 0.0614 1000 1.008614 0 0
1000 0.0612 1000 1.01031 0 0
1000 0.0612 1000 1.022107 0 0
1000 0.0612 1000 1.042912 0 0
1000 0.0612 1000 1.006303 0 0
1000 0.0612 1000 1.014294 0 0
1000 0.0616 1000 1.019150 0 0
1000 0.0616 1000 1.019827 0 0
1000 0.0616 1000 1.027399 0 0
1000 0.0616 1000 1.017915 0 0
1000 0.0616 1000 0.9962855 0 0
1000 0.0614 1000 1.017090 0 0
1000 0.0614 1000 1.001288 0 0
1000 0.0614 1000 1.033508 0 0
1000 0.0614 1000 1.027522 0 0
1000 0.0614 1000 1.010023 0 0
1000 0.0618 1000 1.017556 0 0
1000 0.0618 1000 1.028263 0 0
1000 0.0618 1000 1.033052 0 0
1000 0.0618 1000 1.03734 0 0
1000 0.0618 1000 1.037762 0 0
%n density lambda lse TP FP 
1000 0.2188 1000 1.088914 0 0
1000 0.2188 1000 1.055424 0 0
1000 0.2188 1000 1.053656 0 0
1000 0.2188 1000 1.064942 0 0
1000 0.2188 1000 1.033161 0 0
1000 0.2196 1000 1.046067 0 0
1000 0.2196 1000 1.066163 0 0
1000 0.2196 1000 1.065961 0 0
1000 0.2196 1000 1.091317 0 0
1000 0.2196 1000 1.056933 0 0
1000 0.219 1000 1.042144 0 0
1000 0.219 1000 1.056687 0 0
1000 0.219 1000 1.075112 0 0
1000 0.219 1000 1.042012 0 0
1000 0.219 1000 1.046697 0 0
1000 0.2182 1000 1.076509 0 0
1000 0.2182 1000 1.083864 0 0
1000 0.2182 1000 1.077688 0 0
1000 0.2182 1000 1.045136 0 0
1000 0.2182 1000 1.04279 0 0
1000 0.2194 1000 1.070058 0 0
1000 0.2194 1000 1.059931 0 0
1000 0.2194 1000 1.066056 0 0
1000 0.2194 1000 1.059818 0 0
1000 0.2194 1000 1.087223 0 0
%n density lambda lse TP FP 
1000 0.3138 1000 1.089946 0 0
1000 0.3138 1000 1.088149 0 0
1000 0.3138 1000 1.088753 0 0
1000 0.3138 1000 1.068781 0 0
1000 0.3138 1000 1.081679 0 0
1000 0.3146 1000 1.104448 0 0
1000 0.3146 1000 1.113722 0 0
1000 0.3146 1000 1.066340 0 0
1000 0.3146 1000 1.077130 0 0
1000 0.3146 1000 1.091260 0 0
1000 0.3138 1000 1.064087 0 0
1000 0.3138 1000 1.066704 0 0
1000 0.3138 1000 1.061543 0 0
1000 0.3138 1000 1.057118 0 0
1000 0.3138 1000 1.068139 0 0
1000 0.3128 1000 1.061560 0 0
1000 0.3128 1000 1.03366 0 0
1000 0.3128 1000 1.065568 0 0
1000 0.3128 1000 1.068731 0 0
1000 0.3128 1000 1.078582 0 0
1000 0.3138 1000 1.063794 0 0
1000 0.3138 1000 1.066552 0 0
1000 0.3138 1000 1.083460 0 0
1000 0.3138 1000 1.094608 0 0
1000 0.3138 1000 1.086046 0 0
%n density lambda lse TP FP 
30 0.0614 2000 1.007233 0 0
30 0.0614 2000 1.006348 0 0
30 0.0614 2000 1.026124 0 0
30 0.0614 2000 1.006441 0 0
30 0.0614 2000 1.021552 0 0
30 0.0612 2000 0.991936 0 0
30 0.0612 2000 1.010878 0 0
30 0.0612 2000 1.021294 0 0
30 0.0612 2000 0.9935394 0 0
30 0.0612 2000 1.028868 0 0
30 0.0616 2000 1.014801 0 0
30 0.0616 2000 1.045509 0 0
30 0.0616 2000 1.031566 0 0
30 0.0616 2000 1.027248 0 0
30 0.0616 2000 1.016844 0 0
30 0.0614 2000 0.9984088 0 0
30 0.0614 2000 1.025570 0 0
30 0.0614 2000 1.013531 0 0
30 0.0614 2000 1.026803 0 0
30 0.0614 2000 1.014963 0 0
30 0.0618 2000 1.017002 0 0
30 0.0618 2000 1.035608 0 0
30 0.0618 2000 1.014458 0 0
30 0.0618 2000 1.042609 0 0
30 0.0618 2000 1.024188 0 0
%n density lambda lse TP FP 
30 0.2188 2000 1.051715 0 0
30 0.2188 2000 1.060756 0 0
30 0.2188 2000 1.080997 0 0
30 0.2188 2000 1.071199 0 0
30 0.2188 2000 1.049058 0 0
30 0.2196 2000 1.076346 0 0
30 0.2196 2000 1.059865 0 0
30 0.2196 2000 1.066084 0 0
30 0.2196 2000 1.074331 0 0
30 0.2196 2000 1.091254 0 0
30 0.219 2000 1.068003 0 0
30 0.219 2000 1.044202 0 0
30 0.219 2000 1.064741 0 0
30 0.219 2000 1.066098 0 0
30 0.219 2000 1.025784 0 0
30 0.2182 2000 1.083705 0 0
30 0.2182 2000 1.070056 0 0
30 0.2182 2000 1.056889 0 0
30 0.2182 2000 1.072355 0 0
30 0.2182 2000 1.092739 0 0
30 0.2194 2000 1.088095 0 0
30 0.2194 2000 1.062739 0 0
30 0.2194 2000 1.077690 0 0
30 0.2194 2000 1.05442 0 0
30 0.2194 2000 1.063519 0 0
%n density lambda lse TP FP 
30 0.3138 2000 1.104993 0 0
30 0.3138 2000 1.091805 0 0
30 0.3138 2000 1.09019 0 0
30 0.3138 2000 1.096039 0 0
30 0.3138 2000 1.087445 0 0
30 0.3146 2000 1.055413 0 0
30 0.3146 2000 1.095925 0 0
30 0.3146 2000 1.080438 0 0
30 0.3146 2000 1.086519 0 0
30 0.3146 2000 1.106964 0 0
30 0.3138 2000 1.083524 0 0
30 0.3138 2000 1.071871 0 0
30 0.3138 2000 1.076112 0 0
30 0.3138 2000 1.095136 0 0
30 0.3138 2000 1.060911 0 0
30 0.3128 2000 1.078981 0 0
30 0.3128 2000 1.118316 0 0
30 0.3128 2000 1.090844 0 0
30 0.3128 2000 1.067594 0 0
30 0.3128 2000 1.076111 0 0
30 0.3138 2000 1.063612 0 0
30 0.3138 2000 1.092119 0 0
30 0.3138 2000 1.080682 0 0
30 0.3138 2000 1.072192 0 0
30 0.3138 2000 1.050789 0 0
%n density lambda lse TP FP 
50 0.0614 2000 1.040920 0 0
50 0.0614 2000 1.007541 0 0
50 0.0614 2000 1.010847 0 0
50 0.0614 2000 1.020388 0 0
50 0.0614 2000 1.001606 0 0
50 0.0612 2000 1.010016 0 0
50 0.0612 2000 1.019019 0 0
50 0.0612 2000 1.031378 0 0
50 0.0612 2000 1.010097 0 0
50 0.0612 2000 1.027586 0 0
50 0.0616 2000 1.030076 0 0
50 0.0616 2000 1.036513 0 0
50 0.0616 2000 1.02567 0 0
50 0.0616 2000 1.040436 0 0
50 0.0616 2000 1.025956 0 0
50 0.0614 2000 1.009098 0 0
50 0.0614 2000 1.006296 0 0
50 0.0614 2000 1.006630 0 0
50 0.0614 2000 1.012279 0 0
50 0.0614 2000 1.057012 0 0
50 0.0618 2000 1.024946 0 0
50 0.0618 2000 1.017621 0 0
50 0.0618 2000 1.008066 0 0
50 0.0618 2000 1.004781 0 0
50 0.0618 2000 1.011675 0 0
%n density lambda lse TP FP 
50 0.2188 2000 1.043885 0 0
50 0.2188 2000 1.082936 0 0
50 0.2188 2000 1.038557 0 0
50 0.2188 2000 1.080991 0 0
50 0.2188 2000 1.065018 0 0
50 0.2196 2000 1.072167 0 0
50 0.2196 2000 1.075980 0 0
50 0.2196 2000 1.063018 0 0
50 0.2196 2000 1.067140 0 0
50 0.2196 2000 1.071903 0 0
50 0.219 2000 1.034357 0 0
50 0.219 2000 1.051907 0 0
50 0.219 2000 1.063360 0 0
50 0.219 2000 1.094050 0 0
50 0.219 2000 1.042104 0 0
50 0.2182 2000 1.060071 0 0
50 0.2182 2000 1.070615 0 0
50 0.2182 2000 1.063575 0 0
50 0.2182 2000 1.093536 0 0
50 0.2182 2000 1.052707 0 0
50 0.2194 2000 1.06753 0 0
50 0.2194 2000 1.060742 0 0
50 0.2194 2000 1.061631 0 0
50 0.2194 2000 1.072996 0 0
50 0.2194 2000 1.082919 0 0
%n density lambda lse TP FP 
50 0.3138 2000 1.099945 0 0
50 0.3138 2000 1.053367 0 0
50 0.3138 2000 1.068633 0 0
50 0.3138 2000 1.069571 0 0
50 0.3138 2000 1.061948 0 0
50 0.3146 2000 1.123641 0 0
50 0.3146 2000 1.071278 0 0
50 0.3146 2000 1.087307 0 0
50 0.3146 2000 1.097077 0 0
50 0.3146 2000 1.066991 0 0
50 0.3138 2000 1.079032 0 0
50 0.3138 2000 1.05884 0 0
50 0.3138 2000 1.091248 0 0
50 0.3138 2000 1.085601 0 0
50 0.3138 2000 1.078263 0 0
50 0.3128 2000 1.079227 0 0
50 0.3128 2000 1.070099 0 0
50 0.3128 2000 1.078209 0 0
50 0.3128 2000 1.081541 0 0
50 0.3128 2000 1.074218 0 0
50 0.3138 2000 1.081633 0 0
50 0.3138 2000 1.086322 0 0
50 0.3138 2000 1.070217 0 0
50 0.3138 2000 1.073468 0 0
50 0.3138 2000 1.098262 0 0
%n density lambda lse TP FP 
500 0.0614 2000 1.015984 0 0
500 0.0614 2000 1.025435 0 0
500 0.0614 2000 1.029129 0 0
500 0.0614 2000 1.020478 0 0
500 0.0614 2000 1.037481 0 0
500 0.0612 2000 1.000623 0 0
500 0.0612 2000 1.008066 0 0
500 0.0612 2000 1.010471 0 0
500 0.0612 2000 1.009793 0 0
500 0.0612 2000 1.012431 0 0
500 0.0616 2000 1.005281 0 0
500 0.0616 2000 0.9976507 0 0
500 0.0616 2000 1.009125 0 0
500 0.0616 2000 1.023797 0 0
500 0.0616 2000 1.020067 0 0
500 0.0614 2000 1.010870 0 0
500 0.0614 2000 1.010310 0 0
500 0.0614 2000 0.9990814 0 0
500 0.0614 2000 1.013651 0 0
500 0.0614 2000 1.015193 0 0
500 0.0618 2000 1.026215 0 0
500 0.0618 2000 1.028195 0 0
500 0.0618 2000 1.000948 0 0
500 0.0618 2000 1.037359 0 0
500 0.0618 2000 1.012438 0 0
%n density lambda lse TP FP 
500 0.2188 2000 1.070922 0 0
500 0.2188 2000 1.059199 0 0
500 0.2188 2000 1.087271 0 0
500 0.2188 2000 1.077270 0 0
500 0.2188 2000 1.056893 0 0
500 0.2196 2000 1.056665 0 0
500 0.2196 2000 1.057692 0 0
500 0.2196 2000 1.060612 0 0
500 0.2196 2000 1.067306 0 0
500 0.2196 2000 1.068426 0 0
500 0.219 2000 1.059945 0 0
500 0.219 2000 1.085858 0 0
500 0.219 2000 1.061890 0 0
500 0.219 2000 1.067340 0 0
500 0.219 2000 1.056237 0 0
500 0.2182 2000 1.040907 0 0
500 0.2182 2000 1.054138 0 0
500 0.2182 2000 1.078866 0 0
500 0.2182 2000 1.093246 0 0
500 0.2182 2000 1.048079 0 0
500 0.2194 2000 1.076333 0 0
500 0.2194 2000 1.059228 0 0
500 0.2194 2000 1.074791 0 0
500 0.2194 2000 1.070054 0 0
500 0.2194 2000 1.047488 0 0
%n density lambda lse TP FP 
500 0.3138 2000 1.118402 0 0
500 0.3138 2000 1.103280 0 0
500 0.3138 2000 1.082304 0 0
500 0.3138 2000 1.102897 0 0
500 0.3138 2000 1.052832 0 0
500 0.3146 2000 1.092345 0 0
500 0.3146 2000 1.095506 0 0
500 0.3146 2000 1.085646 0 0
500 0.3146 2000 1.097958 0 0
500 0.3146 2000 1.086953 0 0
500 0.3138 2000 1.100003 0 0
500 0.3138 2000 1.101781 0 0
500 0.3138 2000 1.090393 0 0
500 0.3138 2000 1.103989 0 0
500 0.3138 2000 1.063304 0 0
500 0.3128 2000 1.065985 0 0
500 0.3128 2000 1.126421 0 0
500 0.3128 2000 1.089781 0 0
500 0.3128 2000 1.111277 0 0
500 0.3128 2000 1.067657 0 0
500 0.3138 2000 1.075882 0 0
500 0.3138 2000 1.099836 0 0
500 0.3138 2000 1.035880 0 0
500 0.3138 2000 1.073049 0 0
500 0.3138 2000 1.088915 0 0
%n density lambda lse TP FP 
1000 0.0614 2000 1.023467 0 0
1000 0.0614 2000 1.007315 0 0
1000 0.0614 2000 1.002250 0 0
1000 0.0614 2000 1.018185 0 0
1000 0.0614 2000 1.004839 0 0
1000 0.0612 2000 1.022608 0 0
1000 0.0612 2000 1.053971 0 0
1000 0.0612 2000 1.012375 0 0
1000 0.0612 2000 1.005209 0 0
1000 0.0612 2000 1.052868 0 0
1000 0.0616 2000 1.008884 0 0
1000 0.0616 2000 1.012493 0 0
1000 0.0616 2000 1.022875 0 0
1000 0.0616 2000 1.01515 0 0
1000 0.0616 2000 1.009798 0 0
1000 0.0614 2000 1.023959 0 0
1000 0.0614 2000 1.007462 0 0
1000 0.0614 2000 1.000725 0 0
1000 0.0614 2000 1.015184 0 0
1000 0.0614 2000 1.014821 0 0
1000 0.0618 2000 1.041229 0 0
1000 0.0618 2000 1.003688 0 0
1000 0.0618 2000 1.019839 0 0
1000 0.0618 2000 1.042577 0 0
1000 0.0618 2000 1.007707 0 0
%n density lambda lse TP FP 
1000 0.2188 2000 1.047453 0 0
1000 0.2188 2000 1.050807 0 0
1000 0.2188 2000 1.047015 0 0
1000 0.2188 2000 1.058176 0 0
1000 0.2188 2000 1.093821 0 0
1000 0.2196 2000 1.090293 0 0
1000 0.2196 2000 1.034295 0 0
1000 0.2196 2000 1.040765 0 0
1000 0.2196 2000 1.045512 0 0
1000 0.2196 2000 1.056688 0 0
1000 0.219 2000 1.068048 0 0
1000 0.219 2000 1.061553 0 0
1000 0.219 2000 1.040077 0 0
1000 0.219 2000 1.054739 0 0
1000 0.219 2000 1.055698 0 0
1000 0.2182 2000 1.065135 0 0
1000 0.2182 2000 1.075347 0 0
1000 0.2182 2000 1.041394 0 0
1000 0.2182 2000 1.082559 0 0
1000 0.2182 2000 1.057769 0 0
1000 0.2194 2000 1.070029 0 0
1000 0.2194 2000 1.047132 0 0
1000 0.2194 2000 1.059136 0 0
1000 0.2194 2000 1.072047 0 0
1000 0.2194 2000 1.056054 0 0
%n density lambda lse TP FP 
1000 0.3138 2000 1.085331 0 0
1000 0.3138 2000 1.077498 0 0
1000 0.3138 2000 1.075417 0 0
1000 0.3138 2000 1.088547 0 0
1000 0.3138 2000 1.094168 0 0
1000 0.3146 2000 1.089008 0 0
1000 0.3146 2000 1.060670 0 0
1000 0.3146 2000 1.077196 0 0
1000 0.3146 2000 1.092405 0 0
1000 0.3146 2000 1.07836 0 0
1000 0.3138 2000 1.087709 0 0
1000 0.3138 2000 1.101982 0 0
1000 0.3138 2000 1.087067 0 0
1000 0.3138 2000 1.057411 0 0
1000 0.3138 2000 1.092814 0 0
1000 0.3128 2000 1.076925 0 0
1000 0.3128 2000 1.069663 0 0
1000 0.3128 2000 1.103859 0 0
1000 0.3128 2000 1.078646 0 0
1000 0.3128 2000 1.063976 0 0
1000 0.3138 2000 1.126383 0 0
1000 0.3138 2000 1.082012 0 0
1000 0.3138 2000 1.071752 0 0
1000 0.3138 2000 1.079172 0 0
1000 0.3138 2000 1.089886 0 0
%n density lambda lse TP FP 
100 0.0614 0.1 2.735404 0.9649805 0.9533348
100 0.0614 0.1 2.793682 0.9610895 0.952589
100 0.0614 0.1 2.879739 0.9727626 0.9575964
100 0.0614 0.1 2.825604 0.9766537 0.9580226
100 0.0614 0.1 2.818056 0.9571984 0.9519497
100 0.0612 0.1 2.798160 0.9726562 0.952173
100 0.0612 0.1 2.650166 0.9726562 0.9595228
100 0.0612 0.1 2.753229 0.9492188 0.951747
100 0.0612 0.1 2.974386 0.953125 0.9529186
100 0.0612 0.1 2.755107 0.9257812 0.954623
100 0.0616 0.1 2.768107 0.9689922 0.9557758
100 0.0616 0.1 2.632582 0.9689922 0.9567349
100 0.0616 0.1 2.749552 0.9573643 0.9590793
100 0.0616 0.1 2.930404 0.9534884 0.9536445
100 0.0616 0.1 3.041761 0.9612403 0.9567349
100 0.0614 0.1 2.832165 0.9455253 0.9573833
100 0.0614 0.1 2.829773 0.9727626 0.9582357
100 0.0614 0.1 2.850668 0.955253 0.952589
100 0.0614 0.1 2.648072 0.9533074 0.9586618
100 0.0614 0.1 2.802027 0.9649805 0.9572768
100 0.0618 0.1 2.831191 0.96139 0.9582179
100 0.0618 0.1 2.843285 0.96139 0.9599233
100 0.0618 0.1 2.678464 0.972973 0.9564059
100 0.0618 0.1 2.920621 0.96139 0.9554466
100 0.0618 0.1 2.875335 0.96139 0.959497
%n density lambda lse TP FP 
100 0.2188 0.1 2.726816 0.9588123 0.9577573
100 0.2188 0.1 2.827912 0.9712644 0.9582693
100 0.2188 0.1 2.642921 0.9482759 0.9546851
100 0.2188 0.1 2.762995 0.9626437 0.9557092
100 0.2188 0.1 2.802176 0.9511494 0.9551971
100 0.2196 0.1 2.651424 0.9670802 0.9557919
100 0.2196 0.1 2.659444 0.9584924 0.9479754
100 0.2196 0.1 2.689080 0.9608779 0.9492568
100 0.2196 0.1 2.907043 0.9675573 0.9560482
100 0.2196 0.1 2.649337 0.956584 0.9565607
100 0.219 0.1 2.718154 0.9645933 0.9549296
100 0.219 0.1 2.839176 0.9559809 0.9508323
100 0.219 0.1 2.816547 0.9698565 0.956466
100 0.219 0.1 2.721357 0.9521531 0.9578745
100 0.219 0.1 2.884236 0.9574163 0.9576184
100 0.2182 0.1 2.737897 0.9654179 0.958813
100 0.2182 0.1 2.80332 0.9591739 0.955999
100 0.2182 0.1 2.802443 0.957733 0.953057
100 0.2182 0.1 2.753623 0.957733 0.9585572
100 0.2182 0.1 2.81983 0.9606148 0.9466616
100 0.2194 0.1 2.692258 0.965616 0.960415
100 0.2194 0.1 2.766547 0.9627507 0.9567
100 0.2194 0.1 2.644957 0.9627507 0.9569562
100 0.2194 0.1 2.757019 0.9594078 0.9549065
100 0.2194 0.1 2.853274 0.9503343 0.9552908
%n density lambda lse TP FP 
100 0.3138 0.1 2.6688 0.957867 0.952492
100 0.3138 0.1 2.800444 0.9526004 0.9552609
100 0.3138 0.1 2.741871 0.9631336 0.9577383
100 0.3138 0.1 2.598761 0.9684003 0.9539493
100 0.3138 0.1 2.576302 0.9628045 0.9513261
100 0.3146 0.1 2.735247 0.9652003 0.9579807
100 0.3146 0.1 2.631707 0.9668418 0.9541873
100 0.3146 0.1 2.531174 0.9586343 0.9556463
100 0.3146 0.1 2.674734 0.9609324 0.9511234
100 0.3146 0.1 2.741875 0.9500985 0.959148
100 0.3138 0.1 2.612825 0.9526004 0.9586126
100 0.3138 0.1 2.611949 0.9526004 0.9549694
100 0.3138 0.1 2.610246 0.9614878 0.9504518
100 0.3138 0.1 2.723000 0.9588545 0.9552609
100 0.3138 0.1 2.680731 0.9568795 0.9526377
100 0.3128 0.1 2.746379 0.9557464 0.9509604
100 0.3128 0.1 2.796118 0.9557464 0.9610012
100 0.3128 0.1 2.629304 0.9640026 0.9566356
100 0.3128 0.1 2.708506 0.9498018 0.9582363
100 0.3128 0.1 2.642863 0.9550859 0.9525611
100 0.3138 0.1 2.691056 0.9522712 0.9590498
100 0.3138 0.1 2.698632 0.9684003 0.9538036
100 0.3138 0.1 2.785479 0.955892 0.9552609
100 0.3138 0.1 2.505470 0.9684003 0.9526377
100 0.3138 0.1 2.627669 0.967742 0.9494317
%n density lambda lse TP FP 
2000 0.0614 0.1 1.044792 1 0.9978692
2000 0.0614 0.1 1.055005 0.996109 0.9968038
2000 0.0614 0.1 1.025329 1 0.9965907
2000 0.0614 0.1 1.044043 0.996109 0.9961645
2000 0.0614 0.1 1.028216 0.9922179 0.9980823
2000 0.0612 0.1 1.030990 1 0.9951001
2000 0.0612 0.1 1.060535 1 0.9968044
2000 0.0612 0.1 1.027477 0.9960938 0.9974435
2000 0.0612 0.1 1.042847 1 0.9970175
2000 0.0612 0.1 1.036819 1 0.994887
2000 0.0616 0.1 1.013989 0.996124 0.996803
2000 0.0616 0.1 1.061952 0.996124 0.9946718
2000 0.0616 0.1 1.054936 1 0.9963768
2000 0.0616 0.1 1.054871 1 0.9959506
2000 0.0616 0.1 1.015692 1 0.99659
2000 0.0614 0.1 1.054693 0.996109 0.9959514
2000 0.0614 0.1 1.058049 0.996109 0.9957383
2000 0.0614 0.1 1.049674 0.996109 0.99723
2000 0.0614 0.1 1.031746 1 0.9961645
2000 0.0614 0.1 1.058243 1 0.9961645
2000 0.0618 0.1 1.066716 1 0.9970156
2000 0.0618 0.1 1.044221 1 0.997655
2000 0.0618 0.1 1.003184 1 0.9965892
2000 0.0618 0.1 1.047766 0.996139 0.9959497
2000 0.0618 0.1 1.071682 1 0.9953102
%n density lambda lse TP FP 
2000 0.2188 0.1 1.020441 0.9980843 0.9980799
2000 0.2188 0.1 1.040949 1 0.9961598
2000 0.2188 0.1 1.013037 0.9990421 0.9953917
2000 0.2188 0.1 1.014391 1 0.9982079
2000 0.2188 0.1 0.9798675 0.9971264 0.9982079
2000 0.2196 0.1 1.010849 0.9961832 0.9976935
2000 0.2196 0.1 1.001157 1 0.9966684
2000 0.2196 0.1 0.9960776 0.9990458 0.996412
2000 0.2196 0.1 1.042897 1 0.996412
2000 0.2196 0.1 1.013601 0.9990458 0.9948744
2000 0.219 0.1 0.9981414 0.9980861 0.9974392
2000 0.219 0.1 1.029899 0.999043 0.996927
2000 0.219 0.1 0.9844273 1 0.997183
2000 0.219 0.1 1.001504 0.9971292 0.9976953
2000 0.219 0.1 0.9809473 1 0.996927
2000 0.2182 0.1 1.009111 1 0.9959069
2000 0.2182 0.1 1.034525 1 0.9974418
2000 0.2182 0.1 1.035943 0.9990394 0.997186
2000 0.2182 0.1 1.027998 1 0.9953952
2000 0.2182 0.1 1.001946 0.9990394 0.9961627
2000 0.2194 0.1 1.011500 1 0.9961568
2000 0.2194 0.1 1.022785 0.9990449 0.9959006
2000 0.2194 0.1 1.006341 0.9971347 0.9953882
2000 0.2194 0.1 1.037569 0.9980898 0.9979503
2000 0.2194 0.1 0.9987649 1 0.9965411
%n density lambda lse TP FP 
2000 0.3138 0.1 0.9845256 0.9986833 0.9973769
2000 0.3138 0.1 0.9781289 1 0.9970854
2000 0.3138 0.1 0.9819027 0.9993417 0.996794
2000 0.3138 0.1 0.9780563 1 0.9970854
